node_u,node_v,label,common_neighbors,jaccard,adamic_adar,degree_u,degree_v,preferential_attachment,h_index_sum,h_index_diff,citations_sum,citations_diff,area_jaccard
36151189100,57200426447,1,7,0.3684210526315789,2.4608631319014265,16,10,160,13,3,287,145,0.12
55513019800,57200426447,1,9,0.2,3.238569283547913,44,10,440,25,15,1726,1584,0.2
55857416000,57200426447,1,3,0.16666666666666666,0.9309443442547356,11,10,110,17,7,403,261,0.07407407407407407
56328460200,57200426447,1,7,0.6363636363636364,2.340638545160679,8,10,80,8,2,154,12,0.5
57197754933,57200426447,1,9,0.6923076923076923,3.100397049102514,12,10,120,10,0,166,24,0.5714285714285714
57200426447,57205760368,1,7,0.10294117647058823,2.581980776376649,10,65,650,16,6,627,485,0.17142857142857143
57200426447,58104798300,1,7,0.6363636363636364,2.340638545160679,10,8,80,7,3,106,36,0.5
57200426447,7003942962,1,7,0.03608247422680412,2.6311431485953696,10,191,1910,43,33,8590,8448,0.08571428571428572
12762025200,55868205600,1,2,0.06896551724137931,0.7385387461377101,26,5,130,48,36,5347,4665,0.22641509433962265
54398879700,55868205600,1,4,0.25,1.5100515203267388,15,5,75,18,6,1053,371,0.56
55679310300,55868205600,1,3,0.15789473684210525,1.219437093100698,17,5,85,25,13,1682,1000,0.275
55757226300,55868205600,1,4,0.25,1.5100515203267388,15,5,75,17,5,953,271,0.6666666666666666
55868205600,55976667800,1,3,0.3,1.0914948700024711,5,8,40,11,1,531,151,1.0
56577650300,57215107389,1,0,0.0,0.0,9,1,9,6,4,177,171,0.2857142857142857
35378828900,55471327500,1,4,0.04819277108433735,1.26595024619061,80,7,560,45,41,7181,7113,0.04819277108433735
54893383900,55471327500,1,4,0.36363636363636365,1.013256810646291,8,7,56,4,0,46,22,0.2222222222222222
55471327500,57201587977,1,2,0.1111111111111111,0.622914149670051,7,13,91,12,8,223,155,0.16666666666666666
55471327500,57207766930,1,4,0.125,1.1971809532359086,7,29,203,6,2,94,26,0.2
55471327500,7003980008,1,6,0.15789473684210525,1.9530647657128948,7,37,259,56,52,9677,9609,0.06153846153846154
55471327500,7801532760,1,4,0.03418803418803419,1.283015356163884,7,114,798,36,32,3812,3744,0.047619047619047616
55471327500,8344301600,1,2,0.08695652173913043,0.6668091386601375,7,18,126,31,27,2923,2855,0.0975609756097561
11941059300,57130385900,1,2,0.2222222222222222,0.7428273691160412,8,3,24,17,1,367,29,0.45
57130385900,57200449043,1,2,0.1111111111111111,0.870769592214268,3,17,51,20,4,584,246,0.23529411764705882
57130385900,7006504347,1,2,0.14285714285714285,0.833854470827749,3,13,39,38,22,3173,2835,0.30303030303030304
25932322600,57188759143,1,4,0.18181818181818182,1.3563384733904016,21,5,105,32,16,1729,1197,0.30952380952380953
56383442400,57188759143,1,4,0.6666666666666666,1.0634622775838407,5,5,25,19,3,891,359,0.6470588235294118
57188759143,57195760307,1,4,0.10256410256410256,1.409889634400959,5,38,190,26,10,1252,720,0.275
57188759143,7004751343,1,4,0.05714285714285714,1.4486198748671626,5,69,345,77,61,16214,15682,0.1728395061728395
57188759143,7202140793,1,4,0.045454545454545456,1.4608785883314463,5,87,435,56,40,10923,10391,0.17142857142857143
35227632100,8963566700,1,2,0.125,0.8598745986309444,15,3,45,38,16,4659,3935,0.2962962962962963
55641695400,8963566700,1,1,0.1111111111111111,0.36926937306885504,7,3,21,20,2,774,50,0.4166666666666667
7801406059,8963566700,1,1,0.05,0.36926937306885504,18,3,54,46,24,6194,5470,0.2413793103448276
12794601400,57200759527,1,5,0.7142857142857143,1.9722540460544202,6,6,36,7,3,207,99,0.375
12794601400,57204144935,1,3,0.3333333333333333,1.2463089885239031,6,6,36,6,4,178,128,0.2727272727272727
12794601400,6506602604,1,5,0.3125,2.1610952995368127,6,15,90,13,3,384,78,0.35714285714285715
12794601400,6506645414,1,5,0.20833333333333334,2.2114356837018665,6,23,138,16,6,495,189,0.1724137931034483
12794601400,7003287875,1,4,0.16666666666666666,1.6487385929057479,6,22,132,36,26,2972,2666,0.16666666666666666
24381651100,56469166500,1,3,0.09090909090909091,1.017642958236843,29,7,203,13,9,428,374,0.18181818181818182
56469166500,56469309400,1,6,0.75,1.70845902512993,7,7,49,4,0,52,2,0.5
56469166500,57193079613,1,4,0.13793103448275862,1.3214812823228057,7,26,182,11,7,266,212,0.3
56469166500,57218127282,1,4,0.18181818181818182,1.2887856868578318,7,19,133,7,3,97,43,0.5
56469166500,6507121325,1,3,0.09090909090909091,1.017642958236843,7,29,203,18,14,773,719,0.125
56469166500,6603772028,1,4,0.08163265306122448,1.3672197021887165,7,46,322,23,19,1403,1349,0.06
56469166500,7103061271,1,6,0.047244094488188976,2.0155869560059587,7,126,882,47,43,8782,8728,0.045454545454545456
24172674100,57195549409,1,4,0.08333333333333333,1.070984311136519,47,5,235,25,19,1883,1735,0.10144927536231885
56513768800,57195549409,1,4,0.058823529411764705,1.0928850998294328,67,5,335,28,22,1679,1531,0.17142857142857143
57195549409,57200272134,1,3,0.21428571428571427,0.7147070566032553,5,12,60,8,2,164,16,0.11428571428571428
57195549409,7004405540,1,3,0.02727272727272727,0.7147070566032553,5,108,540,22,16,1287,1139,0.10144927536231885
57195549409,8962997000,1,4,0.039603960396039604,1.1135673723571646,5,100,500,40,34,4949,4801,0.14473684210526316
36970630800,57211341728,1,4,0.12121212121212122,1.2828232187906896,29,8,232,16,6,421,177,0.4074074074074074
55667266000,57211341728,1,6,0.3333333333333333,2.1500543967358157,16,8,128,21,11,5144,4900,0.5625
56803532000,57211341728,1,7,0.20588235294117646,2.7386268318251332,33,8,264,23,13,1349,1105,0.38636363636363635
57189578538,57211341728,1,5,0.5,1.967475406770192,7,8,56,16,6,787,543,0.5555555555555556
57195974983,57211341728,1,7,0.5,2.634755254076528,13,8,104,14,4,518,274,0.5384615384615384
57207458121,57211341728,1,6,0.46153846153846156,2.310619903530191,11,8,88,12,2,492,248,0.4482758620689655
57211341728,7005093216,1,4,0.36363636363636365,1.6068016465479515,8,7,56,24,14,1944,1700,0.38461538461538464
57211341728,8342748400,1,5,0.08196721311475409,1.7505512687738116,8,58,464,24,14,5764,5520,0.30952380952380953
54787646600,57222622132,1,8,0.13793103448275862,2.9306488262374213,57,9,513,24,14,1307,1117,0.3684210526315789
55321192100,57222622132,1,8,0.5,2.808717400118618,15,9,135,16,6,351,161,0.46153846153846156
55979245300,57222622132,1,8,0.5333333333333333,2.799063591497522,14,9,126,20,10,766,576,0.4117647058823529
57211071832,57222622132,1,7,0.30434782608695654,2.480258661365567,21,9,189,12,2,245,55,0.375
57214890660,57222622132,1,7,0.4666666666666667,2.418846154867338,13,9,117,8,2,161,29,0.2
57216530591,57222622132,1,6,0.3333333333333333,2.090387416114287,15,9,135,17,7,620,430,0.38095238095238093
57222622132,57296603700,1,8,0.7272727272727273,2.743692291284221,9,10,90,10,0,181,9,0.5
57222622132,57296780900,1,8,0.8,2.7228671598740544,9,9,81,9,1,161,29,0.5294117647058824
57222622132,7003732915,1,8,0.061068702290076333,2.9725439539987146,9,130,1170,71,61,18317,18127,0.14893617021276595
57190290524,57571896000,1,3,0.09375,1.2129121275680776,31,4,124,9,5,168,140,0.36363636363636365
57210924359,57571896000,1,3,0.6,0.7827712833435583,4,4,16,5,1,39,11,0.3333333333333333
57204542974,57204671752,1,0,0.0,0.0,54,1,54,40,36,4545,4447,0.07317073170731707
16417179800,36084294000,1,1,0.037037037037037035,0.3396232718951086,17,11,187,15,5,666,508,0.20930232558139536
36084294000,55189438200,1,3,0.04225352112676056,1.3382873287520245,11,63,693,40,30,3422,3264,0.17105263157894737
36084294000,57056521300,1,4,0.3333333333333333,2.203628075573944,11,5,55,6,4,86,72,0.24
36084294000,57203457812,1,0,0.0,0.0,11,1,11,6,4,84,74,0.16
36084294000,57214792636,1,3,0.2,1.065752124691549,11,7,77,15,5,630,472,0.12903225806451613
36084294000,57215213867,1,4,0.3333333333333333,2.203628075573944,11,5,55,6,4,82,76,0.32
36084294000,57218135478,1,3,0.13043478260869565,1.2103810939924444,11,15,165,17,7,666,508,0.12121212121212122
36084294000,57219564979,1,3,0.17647058823529413,1.1245308537478809,11,9,99,7,3,114,44,0.07142857142857142
36084294000,57223906737,1,4,0.3333333333333333,2.203628075573944,11,5,55,5,5,79,79,0.12
36084294000,57223913228,1,4,0.3333333333333333,2.203628075573944,11,5,55,5,5,79,79,0.12
36084294000,9743081700,1,5,0.2,2.838295862103209,11,19,209,10,0,183,25,0.17073170731707318
12786182200,57196023105,1,47,0.5802469135802469,10.681749136821756,73,55,4015,23,11,1281,967,0.3333333333333333
14025574900,57196023105,1,47,0.46534653465346537,10.694200459401172,93,55,5115,24,12,884,570,0.2
16243020100,57196023105,1,47,0.18951612903225806,10.732363930110312,240,55,13200,53,41,10876,10562,0.2318840579710145
22938031400,57196023105,1,47,0.6103896103896104,10.678647071253975,69,55,3795,23,11,780,466,0.3225806451612903
25822049200,57196023105,1,47,0.35877862595419846,10.707018571066126,123,55,6765,46,34,5532,5218,0.18840579710144928
27967551900,57196023105,1,47,0.27976190476190477,10.71778682195572,160,55,8800,38,26,4070,3756,0.25
36801262700,57196023105,1,45,0.6521739130434783,10.183192030076333,59,55,3245,13,1,789,475,0.25806451612903225
53063493500,57196023105,1,47,0.6103896103896104,10.678647071253975,69,55,3795,20,8,734,420,0.22727272727272727
54880573100,57196023105,1,5,0.06172839506172839,1.5894772308401037,31,55,1705,18,6,515,201,0.19607843137254902
55328025000,57196023105,1,5,0.0847457627118644,1.1895477615285186,9,55,495,18,6,736,422,0.26
55618665400,57196023105,1,34,0.2236842105263158,7.835847645221704,131,55,7205,21,9,1648,1334,0.20454545454545456
55640145100,57196023105,1,45,0.47368421052631576,10.203347275104385,85,55,4675,28,16,1422,1108,0.19402985074626866
55851403100,57196023105,1,6,0.08955223880597014,1.7877925200761897,18,55,990,13,1,500,186,0.2894736842105263
56231177500,57196023105,1,45,0.5555555555555556,10.193843886164554,71,55,3905,18,6,622,308,0.3548387096774194
56233839100,57196023105,1,47,0.6911764705882353,10.670585071854294,60,55,3300,28,16,1906,1592,0.2978723404255319
56537108900,57196023105,1,45,0.4205607476635514,10.209845047495161,97,55,5335,23,11,1012,698,0.21428571428571427
56556565800,57196023105,1,48,0.7619047619047619,11.121518523445216,56,55,3080,24,12,1633,1319,0.358974358974359
56575083300,57196023105,1,47,0.6619718309859155,10.67346127022099,63,55,3465,17,5,502,188,0.5
56579953700,57196023105,1,45,0.7258064516129032,10.175353222608848,52,55,2860,13,1,351,37,0.4166666666666667
56587445700,57196023105,1,45,0.6,10.188881976139147,65,55,3575,18,6,604,290,0.2916666666666667
57190169567,57196023105,1,45,0.5487804878048781,10.194611093899688,72,55,3960,18,6,623,309,0.3548387096774194
57196022709,57196023105,1,47,0.8392857142857143,10.656506641722938,48,55,2640,9,3,245,69,0.3684210526315789
57196023105,57201026134,1,47,0.2596685082872928,10.720773677718194,55,173,9515,20,8,1624,1310,0.36363636363636365
57196023105,57201458555,1,45,0.8035714285714286,10.16724883532194,55,46,2530,8,4,193,121,0.2
57196023105,57201985653,1,45,0.569620253164557,10.192260754609876,55,69,3795,13,1,300,14,0.44
57196023105,57201990834,1,45,0.6818181818181818,10.180012593487696,55,56,3080,13,1,287,27,0.4074074074074074
57196023105,57203409598,1,5,0.08064516129032258,1.4782543026782213,55,12,660,12,0,272,42,0.2647058823529412
57196023105,57213873391,1,45,0.7258064516129032,10.175353222608848,55,52,2860,9,3,221,93,0.3333333333333333
57196023105,57218223534,1,5,0.07936507936507936,1.490812661808786,55,13,715,12,0,282,32,0.225
57196023105,57413715900,1,31,0.5254237288135594,6.853471202787442,55,35,1925,8,4,201,113,0.05
57196023105,57516122500,1,47,0.8392857142857143,10.656506641722936,55,48,2640,12,0,337,23,0.4166666666666667
57196023105,6504311468,1,47,0.618421052631579,10.677829936693351,55,68,3740,17,5,552,238,0.2702702702702703
57196023105,6506002895,1,47,0.6266666666666667,10.676994895050907,55,67,3685,16,4,609,295,0.3448275862068966
57196023105,6506776579,1,47,0.19583333333333333,10.731228260641448,55,232,12760,42,30,5811,5497,0.22058823529411764
57196023105,6507638077,1,47,0.42727272727272725,10.698606921342511,55,102,5610,27,15,1715,1401,0.2708333333333333
57196023105,6507716063,1,47,0.39166666666666666,10.70289259986046,55,112,6160,23,11,828,514,0.3333333333333333
57196023105,6602404361,1,47,0.39166666666666666,10.70289259986046,55,112,6160,32,20,2887,2573,0.2127659574468085
57196023105,6701424197,1,47,0.47474747474747475,10.693137167206235,55,91,5005,29,17,1730,1416,0.27906976744186046
57196023105,7003450280,1,46,0.2787878787878788,10.435532546105366,55,156,8580,35,23,3446,3132,0.18032786885245902
57196023105,7003467120,1,47,0.4845360824742268,10.692039598706234,55,89,4895,32,20,2393,2079,0.2857142857142857
57196023105,7003488906,1,1,0.011111111111111112,0.45511961331341866,55,36,1980,19,7,669,355,0.20930232558139536
57196023105,7003952459,1,53,0.38686131386861317,12.842903572912281,55,135,7425,29,17,2041,1727,0.30158730158730157
57196023105,7005082971,1,5,0.04672897196261682,1.6333459601100149,55,57,3135,47,35,8174,7860,0.16901408450704225
57196023105,7005936077,1,47,0.47,10.6936729807356,55,92,5060,24,12,1293,979,0.2549019607843137
57196023105,7102231043,1,47,0.24479166666666666,10.723067492150054,55,184,10120,74,62,15393,15079,0.14606741573033707
57196023105,7102633221,1,47,0.2315270935960591,10.725179029482979,55,195,10725,42,30,5774,5460,0.2545454545454545
57196023105,7404277487,1,47,0.5465116279069767,10.685293347405889,55,78,4290,15,3,781,467,0.3
57196023105,7801498529,1,47,0.6266666666666667,10.676994895050909,55,67,3685,26,14,1634,1320,0.2826086956521739
14070116400,8429526600,1,0,0.0,0.0,5,7,35,36,4,1621,547,0.358974358974359
16432457600,8429526600,1,0,0.0,0.0,11,7,77,34,2,1456,382,0.29333333333333333
55910051900,8429526600,1,0,0.0,0.0,1,7,7,24,8,690,384,0.32608695652173914
57201151550,8429526600,1,0,0.0,0.0,1,7,7,20,12,593,481,0.35135135135135137
57205718309,8429526600,1,0,0.0,0.0,1,7,7,20,12,589,485,0.35714285714285715
57369833800,8429526600,1,0,0.0,0.0,1,7,7,18,14,562,512,0.1891891891891892
7402561370,8429526600,1,0,0.0,0.0,1,7,7,27,5,872,202,0.2619047619047619
12782630800,6603717726,1,16,0.13114754098360656,4.1256518517447995,114,24,2736,63,11,9294,2820,0.2261904761904762
26024868000,6603717726,1,19,0.3114754098360656,4.977663494888857,56,24,1344,56,18,7450,4664,0.28205128205128205
35338930200,6603717726,1,18,0.4186046511627907,4.546721495496623,37,24,888,46,28,6335,5779,0.4074074074074074
35734884600,6603717726,1,19,0.3275862068965517,4.974218344535627,53,24,1272,52,22,7119,4995,0.2619047619047619
36056049400,6603717726,1,19,0.38,4.963391682273464,45,24,1080,46,28,6288,5826,0.2972972972972973
37666056000,6603717726,1,18,0.5,4.529645285110275,30,24,720,49,25,6548,5566,0.2894736842105263
57191854299,6603717726,1,15,0.23809523809523808,3.9016072698370547,54,24,1296,54,20,7266,4848,0.36585365853658536
57194288925,6603717726,1,18,0.16822429906542055,4.60698032356995,101,24,2424,65,9,10124,1990,0.3018867924528302
57201901874,6603717726,1,3,0.12,1.3068607329956445,4,24,96,40,34,6102,6012,0.125
57202887572,6603717726,1,18,0.3333333333333333,4.565341622098153,48,24,1152,43,31,6205,5909,0.3125
57204485962,6603717726,1,3,0.12,1.3068607329956445,4,24,96,42,32,6234,5880,0.12
57205143340,6603717726,1,19,0.3114754098360656,4.977663494888858,56,24,1344,47,27,6398,5716,0.3142857142857143
57205696181,6603717726,1,17,0.2982456140350877,4.3173467718311525,50,24,1200,44,30,6165,5949,0.2692307692307692
57205760368,6603717726,1,18,0.2535211267605634,4.584103273158462,65,24,1560,48,26,6613,5501,0.2826086956521739
57205765158,6603717726,1,14,0.3888888888888889,3.4534924808083836,26,24,624,39,35,6067,6047,0.20833333333333334
57211426825,6603717726,1,18,0.4,4.646202896447793,39,24,936,44,30,6217,5897,0.24
57211427319,6603717726,1,17,0.5,4.315646612814499,27,24,648,40,34,6149,5965,0.16666666666666666
57217661773,6603717726,1,17,0.2236842105263158,4.471844178135506,69,24,1656,47,27,7150,4964,0.3157894736842105
57219225523,6603717726,1,10,0.38461538461538464,2.464363118800265,12,24,288,38,36,6071,6043,0.15384615384615385
57219379425,6603717726,1,16,0.4444444444444444,3.9694542864237925,28,24,672,44,30,6175,5939,0.2777777777777778
6602277744,6603717726,1,19,0.12179487179487179,5.026777806244823,151,24,3624,74,0,10956,1158,0.2571428571428571
6603717726,7003942962,1,19,0.09693877551020408,5.035695249759029,24,191,4584,75,1,14576,2462,0.2876712328767123
6603717726,7101828632,1,3,0.05660377358490566,1.7396692452623335,24,32,768,47,27,6383,5731,0.4375
14029585100,57201652562,1,5,0.08620689655172414,1.4588378115850151,54,9,486,38,28,4211,3773,0.10810810810810811
15045722200,57201652562,1,6,0.20689655172413793,1.8928064139421057,26,9,234,31,21,1803,1365,0.2391304347826087
15518960000,57201652562,1,8,0.18181818181818182,2.4259150414456605,43,9,387,52,42,7607,7169,0.16666666666666666
56195416200,57201652562,1,7,0.2692307692307692,2.1264392482373906,24,9,216,31,21,2281,1843,0.2
56954535800,57201652562,1,8,0.5714285714285714,2.3019163818692325,13,9,117,17,7,593,155,0.34615384615384615
57192397433,57201652562,1,7,0.3888888888888889,2.0804234684592746,16,9,144,23,13,1649,1211,0.2903225806451613
57193163824,57201652562,1,8,0.2857142857142857,2.3883745515782335,27,9,243,14,4,583,145,0.45
57201652562,7004426962,1,7,0.1076923076923077,2.1434968123811027,9,63,567,47,37,7182,6744,0.14705882352941177
57201652562,7005323635,1,8,0.16326530612244897,2.433469860313184,9,48,432,60,50,10582,10144,0.13043478260869565
14123842600,57200513385,1,6,0.06666666666666667,2.2716987287468138,89,7,623,35,29,3954,3858,0.05714285714285714
35750735600,57200513385,1,4,0.2857142857142857,1.1748497985242574,11,7,77,21,15,1448,1352,0.07142857142857142
57200513385,57212453508,1,3,0.3333333333333333,0.8939224691380386,7,5,35,5,1,70,26,0.5
57200513385,6701922481,1,4,0.19047619047619047,1.2459059336873102,7,18,126,33,27,2876,2780,0.07142857142857142
57200513385,7005683131,1,6,0.42857142857142855,2.1046122933195637,7,13,91,13,7,281,185,0.18181818181818182
57200513385,7006139983,1,4,0.10526315789473684,1.4502084768226755,7,35,245,30,24,2906,2810,0.03571428571428571
57200513385,7102879500,1,5,0.04807692307692308,1.6569311168234786,7,102,714,69,63,12470,12374,0.03333333333333333
14019420400,35568764200,1,9,0.16071428571428573,5.141776635795314,32,33,1056,59,21,7166,4890,0.2916666666666667
16067739500,35568764200,1,1,0.013513513513513514,0.5581106265512472,42,33,1386,55,25,7352,4704,0.17857142857142858
16202633100,35568764200,1,4,0.07017543859649122,2.3352043194125964,28,33,924,55,25,6704,5352,0.29411764705882354
16306368600,35568764200,1,3,0.05357142857142857,0.8402899068604024,26,33,858,52,28,6484,5572,0.19230769230769232
16553665300,35568764200,1,3,0.06976744186046512,1.2362840752095936,13,33,429,52,28,6518,5538,0.15217391304347827
